intca,ID,value,type
INTCA_RS08140,Ga0242637_111425,UMP Biosynthesis,parent-pathway
INTCA_RS05370,Ga0242637_11918,Uracil Degradation,parent-pathway
INTCA_RS12445,Ga0242637_112313,L-lysine Biosynthesis,parent-pathway
INTCA_RS13175,Ga0242637_112466,L-lysine Biosynthesis,parent-pathway
INTCA_RS13200,Ga0242637_112471,L-lysine Biosynthesis,parent-pathway
INTCA_RS11545,Ga0242637_112127,L-lysine Biosynthesis,parent-pathway
INTCA_RS13180,Ga0242637_112467,L-lysine Biosynthesis,parent-pathway
INTCA_RS11075,Ga0242637_112022,L-lysine Biosynthesis,parent-pathway
INTCA_RS02880,Ga0242637_11413,L-lysine Biosynthesis,parent-pathway
INTCA_RS02215,Ga0242637_11262,L-lysine Biosynthesis,parent-pathway
INTCA_RS19140,Ga0242637_112034,L-lysine Biosynthesis,parent-pathway
INTCA_RS04680,Ga0242637_11779,Metabolic Clusters,parent-pathway
INTCA_RS04680,Ga0242637_11779,Pyrimidine Deoxyribonucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS02890,Ga0242637_11415,Metabolic Clusters,parent-pathway
INTCA_RS02890,Ga0242637_11415,Pyrimidine Deoxyribonucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS11200,Ga0242637_112049,Metabolic Clusters,parent-pathway
INTCA_RS11200,Ga0242637_112049,Pyrimidine Deoxyribonucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS07305,Ga0242637_111256,Metabolic Clusters,parent-pathway
INTCA_RS07305,Ga0242637_111256,Pyrimidine Deoxyribonucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS11085,Ga0242637_112024,Metabolic Clusters,parent-pathway
INTCA_RS11085,Ga0242637_112024,Pyrimidine Deoxyribonucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS10480,Ga0242637_111900,Stearate Biosynthesis,parent-pathway
INTCA_RS11920,Ga0242637_112208,Stearate Biosynthesis,parent-pathway
INTCA_RS01935,Ga0242637_11205,Stearate Biosynthesis,parent-pathway
INTCA_RS09570,Ga0242637_111717,Stearate Biosynthesis,parent-pathway
INTCA_RS08720,Ga0242637_111545,Stearate Biosynthesis,parent-pathway
INTCA_RS16215,Ga0242637_113058,Stearate Biosynthesis,parent-pathway
INTCA_RS08725,Ga0242637_111546,Stearate Biosynthesis,parent-pathway
INTCA_RS10025,Ga0242637_111808,Stearate Biosynthesis,parent-pathway
INTCA_RS11255,Ga0242637_112060,Stearate Biosynthesis,parent-pathway
INTCA_RS17880,Ga0242637_113397,Stearate Biosynthesis,parent-pathway
INTCA_RS01860,Ga0242637_11181,Stearate Biosynthesis,parent-pathway
INTCA_RS02945,Ga0242637_11428,Stearate Biosynthesis,parent-pathway
INTCA_RS05225,Ga0242637_11888,Stearate Biosynthesis,parent-pathway
INTCA_RS07150,Ga0242637_111227,Stearate Biosynthesis,parent-pathway
INTCA_RS11950,Ga0242637_112214,L-isoleucine Degradation,parent-pathway
INTCA_RS16210,Ga0242637_113057,L-isoleucine Degradation,parent-pathway
INTCA_RS12155,Ga0242637_112254,L-isoleucine Degradation,parent-pathway
INTCA_RS06270,Ga0242637_111047,L-isoleucine Degradation,parent-pathway
INTCA_RS01920,Ga0242637_11202,L-isoleucine Degradation,parent-pathway
INTCA_RS09715,Ga0242637_111746,L-isoleucine Degradation,parent-pathway
INTCA_RS09575,Ga0242637_111718,L-isoleucine Degradation,parent-pathway
INTCA_RS04725,Ga0242637_11788,L-isoleucine Degradation,parent-pathway
INTCA_RS07155,Ga0242637_111228,L-isoleucine Degradation,parent-pathway
INTCA_RS01915,Ga0242637_11194,L-isoleucine Degradation,parent-pathway
INTCA_RS03025,Ga0242637_11444,Guanine and Guanosine Salvage,parent-pathway
INTCA_RS07130,Ga0242637_111223,NAD Biosynthesis,parent-pathway
INTCA_RS16965,Ga0242637_113210,NAD Biosynthesis,parent-pathway
INTCA_RS03110,Ga0242637_11461,NAD Biosynthesis,parent-pathway
INTCA_RS10150,Ga0242637_111833,NAD Biosynthesis,parent-pathway
INTCA_RS03105,Ga0242637_11460,NAD Biosynthesis,parent-pathway
INTCA_RS00715,Ga0242637_113647,L-tryptophan Degradation,parent-pathway
INTCA_RS07100,Ga0242637_111216,glyphosate degradation,parent-pathway
INTCA_RS06845,Ga0242637_111165,Fatty Acid Degradation,parent-pathway
INTCA_RS06835,Ga0242637_111163,Fatty Acid Degradation,parent-pathway
INTCA_RS17055,Ga0242637_113228,Fatty Acid Degradation,parent-pathway
INTCA_RS16210,Ga0242637_113057,Fatty Acid Degradation,parent-pathway
INTCA_RS12155,Ga0242637_112254,Fatty Acid Degradation,parent-pathway
INTCA_RS06270,Ga0242637_111047,Fatty Acid Degradation,parent-pathway
INTCA_RS01920,Ga0242637_11202,Fatty Acid Degradation,parent-pathway
INTCA_RS09305,Ga0242637_111662,L-tyrosine Biosynthesis,parent-pathway
INTCA_RS11685,Ga0242637_112155,L-tyrosine Biosynthesis,parent-pathway
INTCA_RS05220,Ga0242637_11887,L-asparagine Biosynthesis,parent-pathway
INTCA_RS05215,Ga0242637_11886,Aminoacyl-tRNA Charging,parent-pathway
INTCA_RS08270,Ga0242637_111452,Aminoacyl-tRNA Charging,parent-pathway
INTCA_RS07805,Ga0242637_111357,Aminoacyl-tRNA Charging,parent-pathway
INTCA_RS05220,Ga0242637_11887,Aminoacyl-tRNA Charging,parent-pathway
INTCA_RS08335,Ga0242637_111465,Aminoacyl-tRNA Charging,parent-pathway
INTCA_RS08130,Ga0242637_111423,Aminoacyl-tRNA Charging,parent-pathway
INTCA_RS12050,Ga0242637_112233,Aminoacyl-tRNA Charging,parent-pathway
INTCA_RS12055,Ga0242637_112234,Aminoacyl-tRNA Charging,parent-pathway
INTCA_RS12060,Ga0242637_112235,Aminoacyl-tRNA Charging,parent-pathway
INTCA_RS03560,Ga0242637_11554,L-threonine Degradation,parent-pathway
INTCA_RS03555,Ga0242637_11553,L-threonine Degradation,parent-pathway
INTCA_RS16135,Ga0242637_113042,L-threonine Degradation,parent-pathway
INTCA_RS17980,Ga0242637_113419,L-threonine Degradation,parent-pathway
INTCA_RS14715,Ga0242637_112788,Trehalose Biosynthesis,parent-pathway
INTCA_RS14720,Ga0242637_112789,Trehalose Biosynthesis,parent-pathway
INTCA_RS11080,Ga0242637_112023,Folate Transformations,parent-pathway
INTCA_RS12025,Ga0242637_112228,Folate Transformations,parent-pathway
INTCA_RS09945,Ga0242637_111792,Folate Transformations,parent-pathway
INTCA_RS08890,Ga0242637_111579,Folate Transformations,parent-pathway
INTCA_RS12115,Ga0242637_112246,Folate Transformations,parent-pathway
INTCA_RS09220,Ga0242637_111645,Folate Transformations,parent-pathway
INTCA_RS18080,Ga0242637_113441,Folate Transformations,parent-pathway
INTCA_RS18075,Ga0242637_113440,Folate Transformations,parent-pathway
INTCA_RS10215,Ga0242637_111846,Folate Transformations,parent-pathway
INTCA_RS05590,Ga0242637_11924,Folate Transformations,parent-pathway
INTCA_RS18070,Ga0242637_113439,Folate Transformations,parent-pathway
INTCA_RS12390,Ga0242637_112302,Folate Transformations,parent-pathway
INTCA_RS11085,Ga0242637_112024,Folate Transformations,parent-pathway
INTCA_RS07790,Ga0242637_111354,L-histidine Biosynthesis,parent-pathway
INTCA_RS12850,Ga0242637_112397,L-histidine Biosynthesis,parent-pathway
INTCA_RS07795,Ga0242637_111355,L-histidine Biosynthesis,parent-pathway
INTCA_RS01250,Ga0242637_1140,L-histidine Biosynthesis,parent-pathway
INTCA_RS07800,Ga0242637_111356,L-histidine Biosynthesis,parent-pathway
INTCA_RS07805,Ga0242637_111357,L-histidine Biosynthesis,parent-pathway
INTCA_RS08270,Ga0242637_111452,L-histidine Biosynthesis,parent-pathway
INTCA_RS07810,Ga0242637_111358,L-histidine Biosynthesis,parent-pathway
INTCA_RS08240,Ga0242637_111446,L-histidine Biosynthesis,parent-pathway
INTCA_RS08295,Ga0242637_111457,L-histidine Biosynthesis,parent-pathway
INTCA_RS08245,Ga0242637_111447,L-histidine Biosynthesis,parent-pathway
INTCA_RS17235,Ga0242637_113266,Glycerol Degradation,parent-pathway
INTCA_RS17235,Ga0242637_113266,Superpathways,parent-pathway
INTCA_RS08450,Ga0242637_111490,Glycerol Degradation,parent-pathway
INTCA_RS08450,Ga0242637_111490,Superpathways,parent-pathway
INTCA_RS06855,Ga0242637_111167,Glycerol Degradation,parent-pathway
INTCA_RS06855,Ga0242637_111167,Superpathways,parent-pathway
INTCA_RS17245,Ga0242637_113268,Glycerol Degradation,parent-pathway
INTCA_RS17245,Ga0242637_113268,Superpathways,parent-pathway
INTCA_RS04955,Ga0242637_11833,Glycerol Degradation,parent-pathway
INTCA_RS04955,Ga0242637_11833,Superpathways,parent-pathway
INTCA_RS11955,Ga0242637_112215,L-leucine Biosynthesis,parent-pathway
INTCA_RS11950,Ga0242637_112214,L-leucine Biosynthesis,parent-pathway
INTCA_RS11910,Ga0242637_112206,L-leucine Biosynthesis,parent-pathway
INTCA_RS10810,Ga0242637_111968,L-leucine Biosynthesis,parent-pathway
INTCA_RS11810,Ga0242637_112183,L-leucine Biosynthesis,parent-pathway
INTCA_RS11815,Ga0242637_112184,L-leucine Biosynthesis,parent-pathway
INTCA_RS03200,Ga0242637_11480,L-Ornithine Biosynthesis,parent-pathway
INTCA_RS07875,Ga0242637_111371,L-Ornithine Biosynthesis,parent-pathway
INTCA_RS07880,Ga0242637_111372,L-Ornithine Biosynthesis,parent-pathway
INTCA_RS07870,Ga0242637_111370,L-Ornithine Biosynthesis,parent-pathway
INTCA_RS08175,Ga0242637_111432,<i>S</i>-adenosyl-L-methionine Biosynthsis,parent-pathway
INTCA_RS12730,Ga0242637_112372,<i>S</i>-adenosyl-L-methionine Biosynthsis,parent-pathway
INTCA_RS12115,Ga0242637_112246,<i>S</i>-adenosyl-L-methionine Biosynthsis,parent-pathway
INTCA_RS08890,Ga0242637_111579,<i>S</i>-adenosyl-L-methionine Biosynthsis,parent-pathway
INTCA_RS09270,Ga0242637_111655,Pyrimidine Nucleobase Degradation,parent-pathway
INTCA_RS03450,Ga0242637_11532,Aromatic Compound Biosynthesis,parent-pathway
INTCA_RS09260,Ga0242637_111653,Aromatic Compound Biosynthesis,parent-pathway
INTCA_RS12005,Ga0242637_112224,L-isoleucine Biosynthesis,parent-pathway
INTCA_RS11950,Ga0242637_112214,L-isoleucine Biosynthesis,parent-pathway
INTCA_RS11985,Ga0242637_112220,L-isoleucine Biosynthesis,parent-pathway
INTCA_RS11990,Ga0242637_112221,L-isoleucine Biosynthesis,parent-pathway
INTCA_RS11995,Ga0242637_112222,L-isoleucine Biosynthesis,parent-pathway
INTCA_RS10365,Ga0242637_111876,L-isoleucine Biosynthesis,parent-pathway
INTCA_RS16135,Ga0242637_113042,L-isoleucine Biosynthesis,parent-pathway
INTCA_RS17980,Ga0242637_113419,L-isoleucine Biosynthesis,parent-pathway
INTCA_RS11215,Ga0242637_112052,Folate Biosynthesis,parent-pathway
INTCA_RS10955,Ga0242637_111998,Folate Biosynthesis,parent-pathway
INTCA_RS05930,Ga0242637_11976,Folate Biosynthesis,parent-pathway
INTCA_RS18070,Ga0242637_113439,Folate Biosynthesis,parent-pathway
INTCA_RS12390,Ga0242637_112302,Folate Biosynthesis,parent-pathway
INTCA_RS10780,Ga0242637_111962,Lipid Anchor Biosynthesis,parent-pathway
INTCA_RS10780,Ga0242637_111962,Polyprenyl Biosynthesis,parent-pathway
INTCA_RS05025,Ga0242637_11848,Lipid Anchor Biosynthesis,parent-pathway
INTCA_RS05025,Ga0242637_11848,Polyprenyl Biosynthesis,parent-pathway
INTCA_RS08855,Ga0242637_111572,Lipid Anchor Biosynthesis,parent-pathway
INTCA_RS08855,Ga0242637_111572,Polyprenyl Biosynthesis,parent-pathway
INTCA_RS04955,Ga0242637_11833,Anaerobic Respiration,parent-pathway
INTCA_RS04955,Ga0242637_11833,Electron Transfer Chains,parent-pathway
INTCA_RS17245,Ga0242637_113268,Anaerobic Respiration,parent-pathway
INTCA_RS17245,Ga0242637_113268,Electron Transfer Chains,parent-pathway
INTCA_RS06025,Ga0242637_11995,Anaerobic Respiration,parent-pathway
INTCA_RS06025,Ga0242637_11995,Electron Transfer Chains,parent-pathway
INTCA_RS16630,Ga0242637_113142,UDP-sugar Biosynthesis,parent-pathway
INTCA_RS16635,Ga0242637_113143,UDP-sugar Biosynthesis,parent-pathway
INTCA_RS00760,Ga0242637_113656,Cyclopropane Fatty Acid Biosynthesis,parent-pathway
INTCA_RS08330,Ga0242637_111464,Protein Modification,parent-pathway
INTCA_RS15135,Ga0242637_112886,Protein Modification,parent-pathway
INTCA_RS07745,Ga0242637_111345,Protein Modification,parent-pathway
INTCA_RS07105,Ga0242637_111217,Superpathways,parent-pathway
INTCA_RS07105,Ga0242637_111217,thiamine Diphosphate Salvage,parent-pathway
INTCA_RS07085,Ga0242637_111213,Superpathways,parent-pathway
INTCA_RS07085,Ga0242637_111213,thiamine Diphosphate Salvage,parent-pathway
INTCA_RS11760,Ga0242637_112172,Superpathways,parent-pathway
INTCA_RS11760,Ga0242637_112172,thiamine Diphosphate Salvage,parent-pathway
INTCA_RS15520,Ga0242637_112963,Purine Nucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS15520,Ga0242637_112963,Superpathways,parent-pathway
INTCA_RS05145,Ga0242637_11872,Purine Nucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS05145,Ga0242637_11872,Superpathways,parent-pathway
INTCA_RS17935,Ga0242637_113408,Purine Nucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS17935,Ga0242637_113408,Superpathways,parent-pathway
INTCA_RS05215,Ga0242637_11886,Purine Nucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS05215,Ga0242637_11886,Superpathways,parent-pathway
INTCA_RS08160,Ga0242637_111429,Purine Nucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS08160,Ga0242637_111429,Superpathways,parent-pathway
INTCA_RS07305,Ga0242637_111256,Purine Nucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS07305,Ga0242637_111256,Superpathways,parent-pathway
INTCA_RS11200,Ga0242637_112049,Purine Nucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS11200,Ga0242637_112049,Superpathways,parent-pathway
INTCA_RS15240,Ga0242637_112906,Aerobic Respiration,parent-pathway
INTCA_RS15240,Ga0242637_112906,Electron Transfer Chains,parent-pathway
INTCA_RS03610,Ga0242637_11565,Aerobic Respiration,parent-pathway
INTCA_RS03610,Ga0242637_11565,Electron Transfer Chains,parent-pathway
INTCA_RS03600,Ga0242637_11563,Aerobic Respiration,parent-pathway
INTCA_RS03600,Ga0242637_11563,Electron Transfer Chains,parent-pathway
INTCA_RS03595,Ga0242637_11562,Aerobic Respiration,parent-pathway
INTCA_RS03595,Ga0242637_11562,Electron Transfer Chains,parent-pathway
INTCA_RS03590,Ga0242637_11561,Aerobic Respiration,parent-pathway
INTCA_RS03590,Ga0242637_11561,Electron Transfer Chains,parent-pathway
INTCA_RS03585,Ga0242637_11560,Aerobic Respiration,parent-pathway
INTCA_RS03585,Ga0242637_11560,Electron Transfer Chains,parent-pathway
INTCA_RS03530,Ga0242637_11548,Aerobic Respiration,parent-pathway
INTCA_RS03530,Ga0242637_11548,Electron Transfer Chains,parent-pathway
INTCA_RS03525,Ga0242637_11547,Aerobic Respiration,parent-pathway
INTCA_RS03525,Ga0242637_11547,Electron Transfer Chains,parent-pathway
INTCA_RS03520,Ga0242637_11546,Aerobic Respiration,parent-pathway
INTCA_RS03520,Ga0242637_11546,Electron Transfer Chains,parent-pathway
INTCA_RS03515,Ga0242637_11545,Aerobic Respiration,parent-pathway
INTCA_RS03515,Ga0242637_11545,Electron Transfer Chains,parent-pathway
INTCA_RS03510,Ga0242637_11544,Aerobic Respiration,parent-pathway
INTCA_RS03510,Ga0242637_11544,Electron Transfer Chains,parent-pathway
INTCA_RS03505,Ga0242637_11543,Aerobic Respiration,parent-pathway
INTCA_RS03505,Ga0242637_11543,Electron Transfer Chains,parent-pathway
INTCA_RS03500,Ga0242637_11542,Aerobic Respiration,parent-pathway
INTCA_RS03500,Ga0242637_11542,Electron Transfer Chains,parent-pathway
INTCA_RS03495,Ga0242637_11541,Aerobic Respiration,parent-pathway
INTCA_RS03495,Ga0242637_11541,Electron Transfer Chains,parent-pathway
INTCA_RS03490,Ga0242637_11540,Aerobic Respiration,parent-pathway
INTCA_RS03490,Ga0242637_11540,Electron Transfer Chains,parent-pathway
INTCA_RS03485,Ga0242637_11539,Aerobic Respiration,parent-pathway
INTCA_RS03485,Ga0242637_11539,Electron Transfer Chains,parent-pathway
INTCA_RS03480,Ga0242637_11538,Aerobic Respiration,parent-pathway
INTCA_RS03480,Ga0242637_11538,Electron Transfer Chains,parent-pathway
INTCA_RS03475,Ga0242637_11537,Aerobic Respiration,parent-pathway
INTCA_RS03475,Ga0242637_11537,Electron Transfer Chains,parent-pathway
INTCA_RS03470,Ga0242637_11536,Aerobic Respiration,parent-pathway
INTCA_RS03470,Ga0242637_11536,Electron Transfer Chains,parent-pathway
INTCA_RS03465,Ga0242637_11535,Aerobic Respiration,parent-pathway
INTCA_RS03465,Ga0242637_11535,Electron Transfer Chains,parent-pathway
INTCA_RS03070,Ga0242637_11453,Aerobic Respiration,parent-pathway
INTCA_RS03070,Ga0242637_11453,Electron Transfer Chains,parent-pathway
INTCA_RS01110,Ga0242637_113729,Aerobic Respiration,parent-pathway
INTCA_RS01110,Ga0242637_113729,Electron Transfer Chains,parent-pathway
INTCA_RS01115,Ga0242637_113730,Aerobic Respiration,parent-pathway
INTCA_RS01115,Ga0242637_113730,Electron Transfer Chains,parent-pathway
INTCA_RS10210,Ga0242637_111845,Adenosylcobamide Biosynthesis,parent-pathway
INTCA_RS03430,Ga0242637_11528,Adenosylcobamide Biosynthesis,parent-pathway
INTCA_RS11485,Ga0242637_112115,CDP-diacylglycerol Biosynthesis,parent-pathway
INTCA_RS11785,Ga0242637_112178,CDP-diacylglycerol Biosynthesis,parent-pathway
INTCA_RS09995,Ga0242637_111802,CDP-diacylglycerol Biosynthesis,parent-pathway
INTCA_RS07005,Ga0242637_111197,CDP-diacylglycerol Biosynthesis,parent-pathway
INTCA_RS09295,Ga0242637_111660,CDP-diacylglycerol Biosynthesis,parent-pathway
INTCA_RS02195,Ga0242637_11258,CDP-diacylglycerol Biosynthesis,parent-pathway
INTCA_RS11790,Ga0242637_112179,CDP-diacylglycerol Biosynthesis,parent-pathway
INTCA_RS07210,Ga0242637_111239,CDP-diacylglycerol Biosynthesis,parent-pathway
INTCA_RS13220,Ga0242637_112475,Reductant Biosynthesis,parent-pathway
INTCA_RS08880,Ga0242637_111577,Reductant Biosynthesis,parent-pathway
INTCA_RS14920,Ga0242637_112829,Reductant Biosynthesis,parent-pathway
INTCA_RS14840,Ga0242637_112814,Reductant Biosynthesis,parent-pathway
INTCA_RS18230,Ga0242637_113473,Reductant Biosynthesis,parent-pathway
INTCA_RS08315,Ga0242637_111461,L-tryptophan Biosynthesis,parent-pathway
INTCA_RS07810,Ga0242637_111358,L-tryptophan Biosynthesis,parent-pathway
INTCA_RS10050,Ga0242637_111813,L-tryptophan Biosynthesis,parent-pathway
INTCA_RS00315,Ga0242637_113563,L-tryptophan Biosynthesis,parent-pathway
INTCA_RS08320,Ga0242637_111462,L-tryptophan Biosynthesis,parent-pathway
INTCA_RS08325,Ga0242637_111463,L-tryptophan Biosynthesis,parent-pathway
INTCA_RS12055,Ga0242637_112234,L-arginine Degradation,parent-pathway
INTCA_RS07455,Ga0242637_111287,L-arginine Degradation,parent-pathway
INTCA_RS06655,Ga0242637_111127,L-arginine Degradation,parent-pathway
INTCA_RS14295,Ga0242637_112680,L-arginine Degradation,parent-pathway
INTCA_RS08950,Ga0242637_111590,Sugar Phosphate Biosynthesis,parent-pathway
INTCA_RS04645,Ga0242637_11771,Sugar Phosphate Biosynthesis,parent-pathway
INTCA_RS11430,Ga0242637_112104,Putrescine Degradation,parent-pathway
INTCA_RS12130,Ga0242637_112249,L-alanine Biosynthesis,parent-pathway
INTCA_RS11060,Ga0242637_112019,L-alanine Biosynthesis,parent-pathway
INTCA_RS10970,Ga0242637_112001,L-alanine Biosynthesis,parent-pathway
INTCA_RS10100,Ga0242637_111823,L-alanine Biosynthesis,parent-pathway
INTCA_RS08645,Ga0242637_111530,L-alanine Biosynthesis,parent-pathway
INTCA_RS10955,Ga0242637_111998,C1 Compound Utilization and Assimilation,parent-pathway
INTCA_RS05930,Ga0242637_11976,C1 Compound Utilization and Assimilation,parent-pathway
INTCA_RS05590,Ga0242637_11924,C1 Compound Utilization and Assimilation,parent-pathway
INTCA_RS16395,Ga0242637_113094,Purine Nucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS16395,Ga0242637_113094,Superpathways,parent-pathway
INTCA_RS01060,Ga0242637_113719,Purine Nucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS01060,Ga0242637_113719,Superpathways,parent-pathway
INTCA_RS13820,Ga0242637_112584,Purine Nucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS13820,Ga0242637_112584,Superpathways,parent-pathway
INTCA_RS07305,Ga0242637_111256,Purine Nucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS07305,Ga0242637_111256,Superpathways,parent-pathway
INTCA_RS11200,Ga0242637_112049,Purine Nucleotide <i>De Novo</i> Biosynthesis,parent-pathway
INTCA_RS11200,Ga0242637_112049,Superpathways,parent-pathway
INTCA_RS11795,Ga0242637_112180,Factor 420 Biosynthesis,parent-pathway
INTCA_RS12780,Ga0242637_112382,Factor 420 Biosynthesis,parent-pathway
INTCA_RS09775,Ga0242637_111758,Methylerythritol Phosphate Pathways,parent-pathway
INTCA_RS11375,Ga0242637_112090,Methylerythritol Phosphate Pathways,parent-pathway
INTCA_RS14790,Ga0242637_112804,Methylerythritol Phosphate Pathways,parent-pathway
INTCA_RS13595,Ga0242637_112539,Methylerythritol Phosphate Pathways,parent-pathway
INTCA_RS04580,Ga0242637_11752,Methylerythritol Phosphate Pathways,parent-pathway
INTCA_RS14800,Ga0242637_112806,Methylerythritol Phosphate Pathways,parent-pathway
