ID,Value,Type
Ga0242637_112543,hydrolase activity,GO terms (molecular function)
Ga0242637_112538,integral component of membrane,GO terms (cellular component)
Ga0242637_112538,membrane,GO terms (cellular component)
Ga0242637_112534,ribosomal large subunit binding,GO terms (molecular function)
Ga0242637_112534,ribosome binding,GO terms (molecular function)
Ga0242637_112534,ATPase activity,GO terms (molecular function)
Ga0242637_112534,GTP binding,GO terms (molecular function)
Ga0242637_112534,ATP binding,GO terms (molecular function)
Ga0242637_112534,nucleotide binding,GO terms (molecular function)
Ga0242637_112534,,GO terms (molecular function)
,ribosomal large subunit binding,GO terms (molecular function)
,ribosome binding,GO terms (molecular function)
,ATPase activity,GO terms (molecular function)
,GTP binding,GO terms (molecular function)
,ATP binding,GO terms (molecular function)
,nucleotide binding,GO terms (molecular function)
,,GO terms (molecular function)
Ga0242637_113420,proteolysis,GO terms (biological process)
Ga0242637_113420,peptidase activity,GO terms (molecular function)
,signal transduction by protein phosphorylation,GO terms (biological process)
,phosphorylation,GO terms (biological process)
,signal transduction,GO terms (biological process)
,phosphorelay signal transduction system,GO terms (biological process)
,"regulation of transcription, DNA-templated",GO terms (biological process)
,integral component of membrane,GO terms (cellular component)
,membrane,GO terms (cellular component)
,,GO terms (cellular component)
,"transferase activity, transferring phosphorus-containing groups",GO terms (molecular function)
,transferase activity,GO terms (molecular function)
,kinase activity,GO terms (molecular function)
,ATP binding,GO terms (molecular function)
,nucleotide binding,GO terms (molecular function)
,phosphorelay sensor kinase activity,GO terms (molecular function)
,DNA binding,GO terms (molecular function)
Ga0242637_112532,signal transduction by protein phosphorylation,GO terms (biological process)
Ga0242637_112532,phosphorylation,GO terms (biological process)
Ga0242637_112532,signal transduction,GO terms (biological process)
Ga0242637_112532,phosphorelay signal transduction system,GO terms (biological process)
Ga0242637_112532,"regulation of transcription, DNA-templated",GO terms (biological process)
Ga0242637_112532,integral component of membrane,GO terms (cellular component)
Ga0242637_112532,membrane,GO terms (cellular component)
Ga0242637_112532,,GO terms (cellular component)
Ga0242637_112532,"transferase activity, transferring phosphorus-containing groups",GO terms (molecular function)
Ga0242637_112532,transferase activity,GO terms (molecular function)
Ga0242637_112532,kinase activity,GO terms (molecular function)
Ga0242637_112532,ATP binding,GO terms (molecular function)
Ga0242637_112532,nucleotide binding,GO terms (molecular function)
Ga0242637_112532,phosphorelay sensor kinase activity,GO terms (molecular function)
Ga0242637_112532,DNA binding,GO terms (molecular function)
Ga0242637_111631,N<sup>6</sup>-L-threonylcarbamoyladenosine<sup>37</sup>-modified tRNA biosynthesis,Pathways of gene
Ga0242637_111631,double-stranded RNA binding,GO terms (molecular function)
Ga0242637_112531,transmembrane transport,GO terms (biological process)
Ga0242637_112531,integral component of membrane,GO terms (cellular component)
Ga0242637_112531,membrane,GO terms (cellular component)
Ga0242637_112531,transporter activity,GO terms (molecular function)
Ga0242637_112531,ATPase activity,GO terms (molecular function)
Ga0242637_112531,ATP binding,GO terms (molecular function)
Ga0242637_112531,nucleotide binding,GO terms (molecular function)
Ga0242637_112530,transmembrane transport,GO terms (biological process)
Ga0242637_112530,integral component of membrane,GO terms (cellular component)
Ga0242637_112530,membrane,GO terms (cellular component)
Ga0242637_112530,transporter activity,GO terms (molecular function)
Ga0242637_112530,ATPase activity,GO terms (molecular function)
Ga0242637_112530,ATP binding,GO terms (molecular function)
Ga0242637_112530,nucleotide binding,GO terms (molecular function)
Ga0242637_112529,transmembrane transport,GO terms (biological process)
Ga0242637_112529,integral component of membrane,GO terms (cellular component)
Ga0242637_112529,membrane,GO terms (cellular component)
Ga0242637_112529,transporter activity,GO terms (molecular function)
Ga0242637_112529,ATPase activity,GO terms (molecular function)
Ga0242637_112529,ATP binding,GO terms (molecular function)
Ga0242637_112529,nucleotide binding,GO terms (molecular function)
Ga0242637_112528,transmembrane transport,GO terms (biological process)
Ga0242637_112528,integral component of membrane,GO terms (cellular component)
Ga0242637_112528,membrane,GO terms (cellular component)
Ga0242637_112528,transporter activity,GO terms (molecular function)
Ga0242637_112528,ATPase activity,GO terms (molecular function)
Ga0242637_112528,ATP binding,GO terms (molecular function)
Ga0242637_112528,nucleotide binding,GO terms (molecular function)
Ga0242637_112527,transmembrane transport,GO terms (biological process)
Ga0242637_112527,integral component of membrane,GO terms (cellular component)
Ga0242637_112527,membrane,GO terms (cellular component)
Ga0242637_112527,transporter activity,GO terms (molecular function)
Ga0242637_112527,ATPase activity,GO terms (molecular function)
Ga0242637_112527,ATP binding,GO terms (molecular function)
Ga0242637_112527,nucleotide binding,GO terms (molecular function)
Ga0242637_111764,cation transmembrane transport,GO terms (biological process)
Ga0242637_111764,potassium ion transmembrane transport,GO terms (biological process)
Ga0242637_111764,potassium ion transport,GO terms (biological process)
Ga0242637_111764,ion transport,GO terms (biological process)
Ga0242637_111764,plasma membrane,GO terms (cellular component)
Ga0242637_111764,potassium ion transmembrane transporter activity,GO terms (molecular function)
Ga0242637_111764,cation transmembrane transporter activity,GO terms (molecular function)
Ga0242637_111764,transporter activity,GO terms (molecular function)
Ga0242637_112449,citrate degradation,Pathways of gene
Ga0242637_112449,metal ion binding,GO terms (molecular function)
Ga0242637_112449,lyase activity,GO terms (molecular function)
Ga0242637_112449,citryl-CoA lyase activity,GO terms (molecular function)
Ga0242637_112449,catalytic activity,GO terms (molecular function)
Ga0242637_113060,DNA biosynthetic process,GO terms (biological process)
Ga0242637_113060,DNA recombination,GO terms (biological process)
Ga0242637_113060,DNA repair,GO terms (biological process)
Ga0242637_113060,DNA ligation,GO terms (biological process)
Ga0242637_113060,ligase activity,GO terms (molecular function)
Ga0242637_113060,ATP binding,GO terms (molecular function)
Ga0242637_113060,DNA ligase (ATP) activity,GO terms (molecular function)
Ga0242637_113060,DNA binding,GO terms (molecular function)
Ga0242637_112504,integral component of membrane,GO terms (cellular component)
Ga0242637_112504,membrane,GO terms (cellular component)
Ga0242637_112504,"transferase activity, transferring acyl groups other than amino-acyl groups",GO terms (molecular function)
Ga0242637_112504,"transferase activity, transferring acyl groups",GO terms (molecular function)
Ga0242637_112504,transferase activity,GO terms (molecular function)
Ga0242637_112503,transferase activity,GO terms (molecular function)
Ga0242637_112503,transaminase activity,GO terms (molecular function)
Ga0242637_112503,catalytic activity,GO terms (molecular function)
Ga0242637_112502,transferase activity,GO terms (molecular function)
Ga0242637_112502,transaminase activity,GO terms (molecular function)
Ga0242637_112502,catalytic activity,GO terms (molecular function)
,CMP-pseudaminate biosynthesis,Pathways of gene
,transferase activity,GO terms (molecular function)
,transaminase activity,GO terms (molecular function)
,catalytic activity,GO terms (molecular function)
,CMP-pseudaminate biosynthesis,Pathways of gene
,transferase activity,GO terms (molecular function)
,transaminase activity,GO terms (molecular function)
,catalytic activity,GO terms (molecular function)
Ga0242637_112831,hydrolase activity,GO terms (molecular function)
,transferase activity,GO terms (molecular function)
Ga0242637_112486,oxidation-reduction process,GO terms (biological process)
Ga0242637_112486,,GO terms (biological process)
Ga0242637_112486,dioxygenase activity,GO terms (molecular function)
Ga0242637_112486,,GO terms (molecular function)
Ga0242637_112485,oxidation-reduction process,GO terms (biological process)
Ga0242637_112485,,GO terms (biological process)
Ga0242637_112485,dioxygenase activity,GO terms (molecular function)
Ga0242637_112485,,GO terms (molecular function)
,nucleic acid phosphodiester bond hydrolysis,GO terms (biological process)
,endonuclease activity,GO terms (molecular function)
,nucleic acid binding,GO terms (molecular function)
,transmembrane transport,GO terms (biological process)
,,GO terms (biological process)
,integral component of membrane,GO terms (cellular component)
,membrane,GO terms (cellular component)
,,GO terms (cellular component)
,"ATPase activity, coupled to transmembrane movement of substances",GO terms (molecular function)
,ATPase activity,GO terms (molecular function)
,ATP binding,GO terms (molecular function)
,nucleotide binding,GO terms (molecular function)
,transporter activity,GO terms (molecular function)
,transferase activity,GO terms (molecular function)
,transmembrane transport,GO terms (biological process)
,,GO terms (biological process)
,integral component of membrane,GO terms (cellular component)
,membrane,GO terms (cellular component)
,,GO terms (cellular component)
,"ATPase activity, coupled to transmembrane movement of substances",GO terms (molecular function)
,ATPase activity,GO terms (molecular function)
,ATP binding,GO terms (molecular function)
,nucleotide binding,GO terms (molecular function)
,transporter activity,GO terms (molecular function)
,transferase activity,GO terms (molecular function)
Ga0242637_112488,integral component of membrane,GO terms (cellular component)
Ga0242637_112488,membrane,GO terms (cellular component)
Ga0242637_112488,,GO terms (cellular component)
Ga0242637_112488,coenzyme binding,GO terms (molecular function)
Ga0242637_112488,catalytic activity,GO terms (molecular function)
Ga0242637_112487,integral component of membrane,GO terms (cellular component)
Ga0242637_112487,membrane,GO terms (cellular component)
Ga0242637_112487,,GO terms (cellular component)
Ga0242637_112487,coenzyme binding,GO terms (molecular function)
Ga0242637_112487,catalytic activity,GO terms (molecular function)
Ga0242637_112483,peptide transport,GO terms (biological process)
Ga0242637_112483,transmembrane transport,GO terms (biological process)
Ga0242637_112483,integral component of membrane,GO terms (cellular component)
Ga0242637_112483,membrane,GO terms (cellular component)
Ga0242637_112483,plasma membrane,GO terms (cellular component)
Ga0242637_112483,ATPase activity,GO terms (molecular function)
Ga0242637_112483,ATP binding,GO terms (molecular function)
Ga0242637_112483,nucleotide binding,GO terms (molecular function)
Ga0242637_112483,transporter activity,GO terms (molecular function)
Ga0242637_112482,peptide transport,GO terms (biological process)
Ga0242637_112482,transmembrane transport,GO terms (biological process)
Ga0242637_112482,integral component of membrane,GO terms (cellular component)
Ga0242637_112482,membrane,GO terms (cellular component)
Ga0242637_112482,plasma membrane,GO terms (cellular component)
Ga0242637_112482,ATPase activity,GO terms (molecular function)
Ga0242637_112482,ATP binding,GO terms (molecular function)
Ga0242637_112482,nucleotide binding,GO terms (molecular function)
Ga0242637_112482,transporter activity,GO terms (molecular function)
Ga0242637_112481,peptide transport,GO terms (biological process)
Ga0242637_112481,transmembrane transport,GO terms (biological process)
Ga0242637_112481,integral component of membrane,GO terms (cellular component)
Ga0242637_112481,membrane,GO terms (cellular component)
Ga0242637_112481,plasma membrane,GO terms (cellular component)
Ga0242637_112481,ATPase activity,GO terms (molecular function)
Ga0242637_112481,ATP binding,GO terms (molecular function)
Ga0242637_112481,nucleotide binding,GO terms (molecular function)
Ga0242637_112481,transporter activity,GO terms (molecular function)
Ga0242637_112480,peptide transport,GO terms (biological process)
Ga0242637_112480,transmembrane transport,GO terms (biological process)
